,HITId,chars,text,agr,cons,ext,open,stab
2755,3AXFSPQOYQDY4X92B5ZGTHE59T4FJO,Richard,"<b>s03_e13_c13(0) for Richard</b><br><br><b>Monica</b>: Ow!<br><br><b>Richard</b>: (outside the bedroom) Really?! Well, it's just like everyone else's apartment. It's got rooms, walls, and ceilings.<br><br><b>Richard's Date</b>: Well, I just wanted to see where you lived. Now, give me the tour.<br><br><b>Monica</b>: Oh my God! Oh my God! (She frantically tries to clean up the bedroom as Richard starts the tour.)<br><br><b>Richard</b>: Ah well, this is the living room.<br><br><b>Richard's Date</b>: Impressive.<br><br><b>Richard</b>: All right. This is the kitchen.<br><br><b>Richard's Date</b>: Oh, that's real pretty. Wait a minute, don't I get to see the bedroom?<br><br><b>Richard</b>: The bedroom. Well it's pretty much your typical... (opens the door as Monica hides under the covers, and quickly closes the door before his date can see the room.) bedroom.<br><br><b>Richard's Date</b>: We're still on this side of the door.<br><br><b>Richard</b>: Um-hmm.<br><br><b>Richard's Date</b>: Yeah, but I didn't get to see it.<br><br><b>Richard</b>: Oh shoot! Maybe next time. (yawns) Thanks for a lovely evening. (shows her out)<br><br>[Cut to into the bedroom, with Monica still hiding under the covers. Richard enters and sits down next to her.]<br><br><b>Monica</b>: (still hiding under the blankets) So um, who was she?<br><br><b>Richard</b>: Oh, (laughs) that was the blind date that I told you about, she called and switched it to today.<br><br><b>Monica</b>: (still hiding under the blankets) Did you like her? And I'm just asking as a friend, because I am totally fine with this.<br><br><b>Richard</b>: Well, you seem fine.<br><br><b>Monica</b>: (gets up) Okay, y'know what, I'm not fine, I'm not. I mean how can I be fine, hearing you come in with her, she wants to see your bedroom.... (pause) Y'know what, what if we're friends who don't see other people?<br><br><b>Richard</b>: You mean like exclusive friends?<br><br><b>Monica</b>: Why not?! I mean this has been the most amazing week. Would it be so terrible? Even if we were friends who lived together. Or, maybe someday friends who stood up in front of their other friends, and vowed to be friends forever.<br><br><b>Richard</b>: Wow. Y'know we're back where we were. Honey, I would love to do all that, but nothing's changed.<br><br><b>Monica</b>: That's not true, you don't have a moustache.<br><br><b>Richard</b>: Okay, okay, one thing's changed. But we still want different things and we know how this is gonna end.<br><br>",1.0,1.0,1.0,1.0,1.0
2756,3RBI0I35XEITJAO8DAZH2V4WJ77Y3R,Phoebe,"<b>s03_e15_c13(0) for Phoebe</b><br><br><b>Mischa</b>: (to Monica) And the vet said it was time. And so from half a world away, while my Mother held the phone to his ear, I said good bye to my dog,. In seven languages.<br><br><b>Monica</b>: Oh. (to Phoebe) Can I have a tissue?<br><br><b>Phoebe</b>: Oh, yeah, sure. I just hope you, hope you don't accidentally suck it up through your nose and choke on it.<br><br>(Sergei says something to Mischa.)<br><br><b>Mischa</b>: (to Phoebe) Sergei, would like to apologise for my behaviour tonight.<br><br><b>Phoebe</b>: Well, tell him, apology accepted.<br><br>(Mischa does so.)<br><br><b>Mischa</b>: (to Monica) Oh, he's unbelievable. I mean for the first time in three years somebody wants to actually want to talk to me, but do you think he would let me enjoy that, no!! (to Sergei) You silly diplomat, why don't you learn some English, Sergei?<br><br><b>Phoebe</b>: Excuse me, but umm, isn't he paying for your dinner?<br><br><b>Monica</b>: Hey, the man's dog just died.<br><br>(Sergei insults Mischa, and they get into a huge fight, in Russian.)<br><br><b>Mischa</b>: (to Monica) I have just resigned my post. Would you care to accompany me to the Rainbow Room? I have diplomatic coupons.<br><br><b>Monica</b>: It will be my pleasure. (to Phoebe) My guy has diplomatic coupons. Your guy can't even say coupons. (they leave)<br><br><b>Sergei</b>: Uh, (picks up a plate) plate?<br><br>",1.0,1.0,0.0,1.0,1.0
2757,359AP8GAGGZYHQOQJUKIILOTLLB7CX,Frank,"<b>s03_e05_c08(0) for Frank</b><br><br><b>Phoebe</b>: Okay so, by melting, you meant melting.<br><br><b>Frank</b>: Yeah.<br><br><b>Phoebe</b>: So is it like art?<br><br><b>Frank</b>: Yeah, you can melt art. Hey, can I use your phone?<br><br><b>Phoebe</b>: Um, yeah sure. Why you wanna call your Mom?<br><br><b>Frank</b>: No, I wanna melt it.<br><br><b>Phoebe</b>: Oh, well um, not right now. Y'know I'm just gonna go to bed, I think the fumes are giving me a headache.<br><br>",1.0,1.0,0.0,1.0,0.0
2758,38Z7YZ2SB3HZ0BF573PATF3J3GOIQ9,Phoebe,"<b>s04_e19_c05(0) for Phoebe</b><br><br><b>Monica</b>: Oh, just do it!!<br><br><b>Chandler</b>: Op, op, I'm convinced!<br><br><b>Joey</b>: Come on man, you know I'd do it for you! Because, you're my best friend.<br><br><b>Chandler</b>: All right, but you can't use that again for a whole year. I'm in.<br><br><b>Joey</b>: All right!<br><br><b>Phoebe</b>: Ooh, this is so exciting! Ooh, God, what are you going to bet?<br><br><b>Rachel</b>: Oh, okay, well, I think we should let Phoebe decide, because she's the only who's impartial, and she's so pretty.<br><br><b>Phoebe</b>: Okay. Umm, ooh, ooh-oh, I have a game!<br><br><b>Joey</b>: Okay!<br><br><b>Chandler</b>: Okay!<br><br><b>Phoebe</b>: This is great!<br><br><b>Joey</b>: What's the game?! What's the game?!<br><br><b>Phoebe</b>: Oh, well, it doesn't have a name-oh, okay, Phoebeball! No, it doesn't have a name. Umm, okay, Monica, what is your favourite thing about trees?<br><br><b>Monica</b>: They're green?<br><br><b>Phoebe</b>: Good! Good! Five points!<br><br>(They both rejoice; Chandler is totally confused.)<br><br><b>Phoebe</b>: All right, Joey, same question.<br><br>(He looks to Chandler, who doesn't have a clue.)<br><br><b>Joey</b>: Uhh, they're tall.<br><br><b>Phoebe</b>: Ooh, three points. Both fine answers, but we were looking for leafy, leafy.<br><br>(Joey turns and is angry that Chandler didn't come up with the answer.)<br><br><b>Monica</b>: That's not even a game!<br><br><b>Rachel</b>: What? Shut up! We're winning!<br><br><b>Monica</b>: You wanna finish this right now? All right, we get a deck of cards, high card wins. What do you say?<br><br><b>Chandler</b>: Fine, let's do it.<br><br><b>Phoebe</b>: Oh, I have cards!<br><br><b>Joey</b>: Oh.<br><br><b>Monica</b>: Oh, good.<br><br><b>Phoebe</b>: Yeah! Here! (She grabs a deck out of her purse) Oh no, these are the trick deck. Okay. Here yes. Okay.<br><br>",1.0,1.0,1.0,1.0,1.0
2759,3TUOHPJXYHC1A30MIYOHOE8KFU8XWR,Chandler,"<b>s03_e14_c07(0) for Chandler</b><br><br><b>Chandler</b>: Well, that's the best kiss I've had with anyone I've ever met in a men's room.<br><br><b>Ginger</b>: Actually, me too.<br><br><b>Chandler</b>: (sees her foot is in a slush puddle) Op, foot in a puddle, foot all in a puddle.<br><br><b>Ginger</b>: Oh damn, I hate that.<br><br><b>Chandler</b>: Yeah, we're gonna have to get you out of those shoes.<br><br>",1.0,1.0,1.0,1.0,1.0
2760,3VMV5CHJZ8UYW012YJJ2D81Q8SSTG3,Rachel Green,"<b>s02_e22_c04(0) for Rachel Green</b><br><br><b>Chandler Bing</b>: Alright you guys are off to party number one [ushers 3 guys into Monica's apartment] and you, you are off to party number two [ushers four women into his apartment. Two guys try to follow and Chandler blocks them and shoos them off to Monica's apartment] Alright fellas, let's keep it movin', let' keep it movin.<br><br><b>Monica Geller</b>: Chandler could you at least send some women to my party? [buzzer goes off] Alright that's Ross.<br><br><b>Chandler Bing</b>: Ok, they're coming, shhh. [Runs into Monica's apartment and grabs one last girl to take to his apartment]<br><br><b>Rachel Green</b>: Ohh, thank you for the wonderful dinner.<br><br><b>Ross Geller</b>: Thanks for being born.<br><br><b>Rachel Green</b>: Ohh, thank you for my beautiul earrings, they're perfect. I love you.<br><br><b>Ross Geller</b>: Oh, now you can exchange them if you want, ok.<br><br><b>Rachel Green</b>: Now I love you even more. [they kiss and Ross backs her into her apartment and turns on the lights]<br><br><b>All</b>: Surprise.<br><br><b>Rachel Green</b>: Oh my gosh, wow. Monica. Oh my god. Mom. This is so great.<br><br><b>Mrs. Green</b>: Happy birthday sweetie.<br><br><b>Rachel Green</b>: Wow you, you. I had no idea.<br><br><b>Ross Geller</b>: Really?<br><br><b>Rachel Green</b>: No, I knew.<br><br><b>Ross Geller</b>: All right.<br><br><b>Monica Geller</b>: Ok, everybody, there's food and drinks on the table. Go across the hall.<br><br><b>Ross Geller</b>: What?<br><br><b>Rachel Green</b>: What?<br><br><b>Monica Geller</b>: Right now, Joey and Chandler's, go now.<br><br><b>Rachel Green</b>: Why.<br><br><b>Monica Geller</b>: Just go. [they walk across the hall]<br><br><b>All</b>: Surprise.<br><br><b>Mr. Green</b>: Happy birthday sweetpea.<br><br><b>Rachel Green</b>: Daddy. [Ad break. Time lapse. Still at party at Chandler and Joey's. Rachel is talking to Chandler and Ross.]<br><br><b>Rachel Green</b>: Both of them are here, both of them, both of them are here?<br><br><b>Chandler Bing</b>: Well, we could count again.<br><br><b>Rachel Green</b>: I can't believe this is happening.<br><br><b>Ross Geller</b>: You know what, this is ridiculous, ok. This is your birthday, this is your party. I say we just put 'em all together and if they can't deal with it, who cares.<br><br><b>Rachel Green</b>: I do.<br><br><b>Ross Geller</b>: That's who.<br><br>",1.0,1.0,1.0,1.0,0.0
2761,3KQC8JMJGC77XFYJ3AVTGV9TTBV3HY,Ross,"<b>s04_e01_c04(0) for Ross</b><br><br><b>Ross</b>: It's over.<br><br><b>Rachel</b>: Oh, was it awful?<br><br><b>Ross</b>: Well, it was loong. I didn't even realise how late it was, until I noticed the 5 o'clock shadow on her head. (They both start to laugh, then stop themselves quickly.) Anyway, she didn't want to stay. I called a cab; she just left.<br><br>(They kiss.)<br><br><b>Rachel</b>: I wrote you a letter.<br><br>",1.0,1.0,1.0,1.0,1.0
2762,35U0MRQMUJM115MPRXWPJZYDWH1VOA,Rachel,"<b>s03_e17_c01(0) for Rachel</b><br><br><b>Joey</b>: Oh, I had the opposite dream.<br><br><b>Chandler</b>: Y'know what maybe it's gonna be okay, I mean it's been a week.<br><br><b>Joey</b>: Yeah, I mean it's never taken me a week to get over a relationship.<br><br><b>Monica</b>: It's never taken you more than a shower to get over a relationship.<br><br>[Rachel enters.]<br><br><b>Monica</b>: (seeing her) Okay, let's go!! Let's hit the road!!<br><br><b>Rachel</b>: Hey!<br><br><b>Monica</b>: Let's get the show on it!<br><br><b>Rachel</b>: Okay, let me just get a cup of coffee.<br><br><b>Monica</b>: Oh Rachel, I know the best coffee house and it's sooo close.<br><br>",1.0,1.0,1.0,1.0,1.0
2763,37YYO3NWHD54T7JMABSTY7G7MW2CCV,Joey,"<b>s03_e07_c03(0) for Joey</b><br><br><b>Chandler</b>: (leaning in) I'll go.<br><br><b>Ross</b>: Fine.<br><br><b>Rachel</b>: Thank you.<br><br><b>Ross</b>: Hi Gunther.<br><br><b>Gunther</b>: Yeah, we'll see!<br><br><b>Joey</b>: (entering) Hey, you guys!<br><br><b>Phoebe</b>: Hey!<br><br><b>Joey</b>: Guess what?<br><br><b>Ross</b>: What?<br><br><b>Joey</b>: I got a gig!<br><br><b>All</b>: Yay!!<br><br><b>Chandler</b>: See, that's why I could never be an actor. Because I can't say gig.<br><br><b>Phoebe</b>: Yeah, I can't say croissant. (realises) Oh my God!<br><br><b>Monica</b>: What's the part?<br><br><b>Joey</b>: Well, it's not a part, no. I'm teaching acting for soap operas down at the Learning Extension.<br><br>",1.0,1.0,1.0,1.0,1.0
2764,33P2GD6NRN7DTD6QOGNSXHQV4XGKHP,Monica,"<b>s03_e23_c07(1) for Monica</b><br><br><b>Pete</b>: Well don't forget that fiches over there by Rachel.<br><br><b>Rachel</b>: (standing up) Ahh... Chandler's on the couch!!<br><br><b>Pete</b>: I see him, you guys are just the worst hiders ever.<br><br><b>All</b>: (standing up) Hey Pete.<br><br><b>Joey</b>: Hi, how ya doing?<br><br><b>Monica</b>: Ahh, Pete, the other day when you said you needed to talk, umm, just so I know, is it good news or bad news.<br><br><b>Pete</b>: Oh, it's good news. No, it's definitely good news. Hold on a second, I have another call. (clicks his remote) (to his other call) Hey, how's it going?<br><br><b>Monica</b>: Oh no-no-no, it's still me.<br><br><b>Pete</b>: Ah, no it's not. I've got picture-in-picture here. (to other caller) Yeah. (listens) Yeah, okay. I'm gonna have to call you back later. (pause) Monica? You. I'm gonna have to call you back.<br><br><b>Monica</b>: Oh, oh, okay umm, so I'll see you soon.<br><br><b>Pete</b>: Okay, I love you.<br><br><b>Monica</b>: I love you.<br><br><b>All</b>: I love you, love you.<br><br><b>Monica</b>: Okay. Well, it's good news. It's good news.<br><br><b>Chandler</b>: So, what do you thing the good news is?<br><br><b>Joey</b>: (looking at the checkbook) Wow! Look at this! He wrote a check for 50,000 dollars to Hugo Ligrens Ring Design. (Monica is stunned) Oh, sorry, what do you think the good news is?<br><br>[pause]<br><br>",1.0,1.0,0.0,1.0,1.0
2765,3OJX0UFJ0ZMYH3TJKI32QN15NGE9U3,Rachel Green,"<b>s01_e04_c12(0) for Rachel Green</b><br><br><b>Monica Geller</b>: Light still out?<br><br><b>Rachel Green</b>: Yeah.<br><br><b>Monica Geller</b>: Oh. Maybe they're- napping.<br><br><b>Rachel Green</b>: Oh please, they're having sex.<br><br>",0.0,0.0,1.0,1.0,1.0
2766,3O0M2G5VC6HZ05Z45CCKDJ3BN1494P,Paul,"<b>s01_e01_c11(0) for Paul</b><br><br><b>Rachel Green</b>: Y'know, I figure if I can make coffee, there isn't anything I can't do.<br><br><b>Chandler Bing</b>: If can invade Poland, there isn't anything I can't do.<br><br><b>Joey Tribbiani</b>: Listen, while you're on a roll, if you feel like you gotta make like a Western omelet or something... (Joey and Chandler taste the coffee, grimace, and pour it into a plant pot.) Although actually I'm really not that hungry...<br><br><b>Monica Geller</b>: (entering, to herself) Oh good, Lenny and Squigy are here.<br><br><b>All</b>: Morning. Good morning.<br><br><b>Paul</b>: (entering from Monica's room) Morning.<br><br><b>Joey Tribbiani</b>: Morning, Paul.<br><br><b>Rachel Green</b>: Hello, Paul.<br><br><b>Chandler Bing</b>: Hi, Paul, is it?<br><br>(Monica and Paul walk to the door and talk in a low voice so the others can't hear. The others move Monica's table closer to the door so that they can.)<br><br><b>Paul</b>: Thank you! Thank you so much!<br><br><b>Monica Geller</b>: Stop!<br><br><b>Paul</b>: No, I'm telling you last night was like umm, all my birthdays, both graduations, plus the barn raising scene in Witness.<br><br><b>Monica Geller</b>: We'll talk later.<br><br><b>Paul</b>: Yeah. (They kiss) Thank you. (Exits)<br><br><b>Joey Tribbiani</b>: That wasn't a real date?! What the hell do you do on a real date?<br><br>",0.0,1.0,1.0,0.0,0.0
2767,3VLL1PIENQ3IAPRZSULS45B9KXEZOV,Monica Geller,"<b>s01_e03_c03(1) for Monica Geller</b><br><br><b>Ross Geller</b>: Hold on a second, alright? Just think about what you went through the last time you quit.<br><br><b>Chandler Bing</b>: Okay, so this time I won't quit!<br><br><b>All</b>: Ohhh! Put it out!<br><br><b>Chandler Bing</b>: All right! I'm putting it out, I'm putting it out. (He drops it in Phoebe's coffee.)<br><br><b>Phoebe Buffay</b>: Oh, no! I- I can't drink this now!<br><br><b>Monica Geller</b>: Alright. I'm gonna go change, I've got a date.<br><br><b>Rachel Green</b>: This Alan again? How's it goin'?<br><br><b>Monica Geller</b>: 'S'going pretty good, y'know? It's nice, and, we're having fun.<br><br><b>Joey Tribbiani</b>: So when do we get to meet the guy?<br><br><b>Monica Geller</b>: Let's see, today's Monday... Never.<br><br><b>All</b>: Oh, come on! Come on!<br><br>",0.0,0.0,0.0,0.0,0.0
2768,38XPGNCKHTFXXCC78DHG51S8FQ1V40,Ross,"<b>s03_e12_c02(0) for Ross</b><br><br><b>Ross</b>: She's having lunch with him. She's having lunch with him. And you should of seen the hug she gave him when she got the job. And, and, and, (to Joey) he's really good looking. (Joey gives an enthusiastic thumbs up) What am I gonna do?<br><br><b>Chandler</b>: Don't do anything. Keep it inside. Learn how to hide your feelings! (pause) Don't cry outloud.<br><br><b>Joey</b>: (hanging up the phone) Yes! Guess who's in an audition for a Broadway musical?<br><br><b>Chandler</b>: I want to say you but, that seems like such an easy answer.<br><br><b>Joey</b>: It is me! It's a musical version of Tale of Two Cities. So I think I'm gonna sing New York, New York, and ah, oh I left My Heart in San Francisco.<br><br><b>Ross</b>: Ah Joey, I don't think you get to pick the cities.<br><br><b>Joey</b>: What?<br><br><b>Ross</b>: Mr. Dickens gets to pick 'em.<br><br>",0.0,1.0,1.0,1.0,0.0
2769,38F60IALAGW1LWQHKHUZSGEA1T60TA,Chandler,"<b>s04_e01_c10(1) for Chandler</b><br><br><b>Monica</b>: What? We took a walk, nothing happened. I can back with nothing all over me.<br><br><b>Rachel, Ross</b>: Come on!<br><br><b>Ross</b>: What happened? Joey?<br><br><b>Joey</b>: All right. (gets up)<br><br><b>Monica</b>: (stopping him) No! Joey, we swore we'd never tell!<br><br><b>Chandler</b>: (running over and joining Monica) They'll never understand!<br><br><b>Joey</b>: Well, we have to say something! We have to get it out! It's eating me alive!! Monica got stung by a jellyfish.<br><br><b>Monica</b>: (interrupting) All right!! All right. (walks slowly into the living room) I got stung. Stung bad. I couldn't stand. I-I couldn't walk.<br><br><b>Chandler</b>: (following Monica) We were two miles from the house. Scared and alone. We didn't think we could make it. (He goes to put his hands on Monica's shoulders but for some reason can quite complete the action and pulls back.)<br><br><b>Monica</b>: I was in too much pain.<br><br><b>Joey</b>: And I was tired from digging the huge hole!<br><br><b>Chandler</b>: And then Joey remembered something.<br><br>",1.0,1.0,1.0,1.0,0.0
2770,3OPLMF3EU52GNFAJCEU6H106FE1LNJ,Joey Tribbiani,"<b>s01_e20_c09(0) for Joey Tribbiani</b><br><br><b>Ross Geller</b>: Four letters: ""Circle or hoop"".<br><br><b>Chandler Bing</b>: Ring dammit, ring!<br><br><b>Ross Geller</b>: Thanks.<br><br><b>Joey Tribbiani</b>: (entering) Hey, you know our phone's not working?<br><br><b>Chandler Bing</b>: What?!<br><br><b>Joey Tribbiani</b>: I tried to call you from the coffee shop, and there was no answer.<br><br><b>Chandler Bing</b>: (investigating) I turned it off. Mother of God, I turned it off!<br><br><b>Monica Geller</b>: Just like you told her you did! (Chandler glares at her.) ... Just pointing out the irony.<br><br><b>Joey Tribbiani</b>: Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?<br><br><b>Chandler Bing</b>: Nngghhh!!!!!!!<br><br><b>Joey Tribbiani</b>: (to Monica) Can I use your phone? (On phone) Yeah, the number for a Sidney Marks, please.<br><br><b>Ross Geller</b>: ""Heating device.""<br><br><b>Phoebe Buffay</b>: Radiator.<br><br><b>Ross Geller</b>: Five letters.<br><br><b>Phoebe Buffay</b>: Rdtor.<br><br><b>Joey Tribbiani</b>: (on phone) Yeah, is Sidney there? (Listens) Oh, this is? (To the gang) Sidney's a woman.<br><br><b>Monica Geller</b>: So she's a woman! So what?<br><br><b>Joey Tribbiani</b>: Yeah. Yeah, so what? (On phone) Look, I live across the street, (walking to the window) and I know all about you and your little telescope, and I don't appreciate it, okay? (Listens) Yeah, I can see you right now! (Listens) Hello! (Listens) If I wanna walk around my apartment in my underwear, I shouldn't have to feel like(Listens)Thank you, but... that's not really the point... (Listens) The point is that... (Listens) Mostly free weights, but occasionally..<br><br>",1.0,0.0,1.0,1.0,0.0
